id,title,Service ID,HTML
15070,Service 651: Recreation for Seniors,651,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>305,879</td><td>33,444</td><td>339,323</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>308,847</td><td>37,675</td><td>346,522</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>308,187</td><td>38,542</td><td>346,729</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>0</td><td>4</td></tr></tbody></table>"
15071,Service 652: Therapeutic Recreation,652,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>306,010</td><td>0</td><td>306,010</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>3</td><td>0</td><td>3</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>463,959</td><td>0</td><td>463,959</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>3</td><td>0</td><td>3</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>474,943</td><td>0</td><td>474,943</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>3</td><td>0</td><td>3</td></tr></tbody></table>"
15072,Service 653: Park Programs & Events,653,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>899,633</td><td>899,633</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>5</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>1,244,801</td><td>1,244,801</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>5</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>1,276,878</td><td>1,276,878</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>5</td><td>5</td></tr></tbody></table>"
15073,Service 654: Urban Forestry,654,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,985,781</td><td>505,801</td><td>4,491,582</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>20</td><td>0</td><td>20</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>4,476,641</td><td>0</td><td>4,476,641</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>20</td><td>0</td><td>20</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>4,574,242</td><td>0</td><td>4,574,242</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>24</td><td>0</td><td>24</td></tr></tbody></table>"
15051,Service 660: Administration-DPW/SW,660,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,230,742</td><td>0</td><td>2,230,742</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>0</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,619,876</td><td>0</td><td>1,619,876</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>0</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,647,142</td><td>0</td><td>1,647,142</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>0</td><td>8</td></tr></tbody></table>"
15052,Service 661: Public Right of Way Cleaning,661,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>16,451,937</td><td>5,527,652</td><td>21,979,589</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>172</td><td>39</td><td>211</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>17,829,031</td><td>8,709,349</td><td>26,538,380</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>171</td><td>39</td><td>210</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>18,488,337</td><td>7,988,358</td><td>26,476,695</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>171</td><td>39</td><td>210</td></tr></tbody></table>"
15053,Service 662: Vacant & Abandon Property Cleaning & Boarding,662,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>10,375,786</td><td>1,270,087</td><td>11,645,873</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>119</td><td>0</td><td>119</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>11,530,497</td><td>1,100,000</td><td>12,630,497</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>119</td><td>0</td><td>119</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>12,031,329</td><td>1,100,000</td><td>13,131,329</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>119</td><td>0</td><td>119</td></tr></tbody></table>"
15054,Service 663: Waste Removal and Recycling,663,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>30,273,920</td><td>0</td><td>30,273,920</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>295</td><td>0</td><td>295</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>30,912,452</td><td>0</td><td>30,912,452</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>295</td><td>0</td><td>295</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>31,922,040</td><td>0</td><td>31,922,040</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>295</td><td>0</td><td>295</td></tr></tbody></table>"
15055,Service 664: Waste Re-Use & Disposal,664,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>18,221,020</td><td>3,383,800</td><td>21,604,820</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>52</td><td>0</td><td>52</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>24,984,891</td><td>0</td><td>24,984,891</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>52</td><td>0</td><td>52</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>25,477,802</td><td>0</td><td>25,477,802</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>52</td><td>0</td><td>52</td></tr></tbody></table>"
15056,Service 670: Administration-Water/Wastewater,670,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>32,682,454</td><td>32,682,454</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>17</td><td>17</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>52,624,148</td><td>52,624,148</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>20</td><td>20</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>50,274,007</td><td>50,274,007</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>18</td><td>18</td></tr></tbody></table>"
15057,Service 671: Water Management,671,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>75,397,680</td><td>75,397,680</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>621</td><td>621</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>85,905,288</td><td>85,905,288</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>623</td><td>623</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>88,507,781</td><td>88,507,781</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>623</td><td>623</td></tr></tbody></table>"
