Service ID,Service Name,Type,PMID,Priority Measure,2015,2016,2017,2018,2019,2020,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020
97180,Service 738: Weatherization (Copy),Output,398997,# of No Heat emergencies abated (Copy),250,250,100,50,50,13,0,0,0,0,0,0
97180,Service 738: Weatherization (Copy),Output,398998,# of homes weatherized (Copy),1000,1000,600,300,300,350,0,0,0,0,0,0
97180,Service 738: Weatherization (Copy),Efficiency,399041,Average cost per weatherization case (Copy),0,0,0,0,,0,0,0,0,0,0,0
97181,Service 740: Dawson Center (Copy),Output,398996,# of children served (Copy),75,75,200,200,200,200,0,0,0,0,0,0
97181,Service 740: Dawson Center (Copy),Efficiency,399012,"Average cost per year, per child (Copy)",0,3630,3000,3000,3000,3000,0,0,0,0,0,0
97181,Service 740: Dawson Center (Copy),Effectiveness,399013,# of eligible children returning for service at start of school year (Copy),95,90,150,100,100,0,0,0,0,0,0,0
97181,Service 740: Dawson Center (Copy),Effectiveness,399014,# of summer programs offered to reduce summer learning loss (Copy),0,5,6,6,6,7,0,0,0,0,0,0
97182,"Service 749: Property Acquisition, Disposition, and Asset Management (Copy)",Outcome,398989,% of properties sold that are under construction or have a use and occupancy permit (Copy),80,80,80,80,80,0,0,0,0,0,0,0
97182,"Service 749: Property Acquisition, Disposition, and Asset Management (Copy)",Effectiveness,398990,% of dispositions completed within 120 days (Copy),90,90,90,90,90,0,0,0,0,0,0,0
97182,"Service 749: Property Acquisition, Disposition, and Asset Management (Copy)",Efficiency,398991,Average # of days to complete acquisition of properties in focused project areas (Copy),365,365,365,365,365,0,0,0,0,0,0,0
97182,"Service 749: Property Acquisition, Disposition, and Asset Management (Copy)",Output,399032,# of property acquisitions completed in FY (Copy),0,0,0,0,0,400,0,0,0,0,0,0
97182,"Service 749: Property Acquisition, Disposition, and Asset Management (Copy)",Output,399033,# of resident relocations completed in FY (Copy),0,0,0,0,0,52,0,0,0,0,0,0
97182,"Service 749: Property Acquisition, Disposition, and Asset Management (Copy)",Output,399034,# of property dispositions completed in FY (Copy),0,0,0,0,0,180,0,0,0,0,0,0
97183,Service 751: Building and Zoning Inspections and Permits (Copy),Effectiveness,398985,% of inspections scheduled for the next business day and completed that day (Copy),85,85,85,75,80,85,0,0,0,0,0,0
97183,Service 751: Building and Zoning Inspections and Permits (Copy),Efficiency,398986,% of eligible permits processed and issued entirely online (Copy),100,25,25,75,90,90,0,0,0,0,0,0
97183,Service 751: Building and Zoning Inspections and Permits (Copy),Output,398987,# of permits issued (Copy),32000,33000,33000,33000,33000,33000,0,0,0,0,0,0
97183,Service 751: Building and Zoning Inspections and Permits (Copy),Output,399005,# of inspections (Copy),70000,70000,72000,72000,72000,75000,0,0,0,0,0,0
97183,Service 751: Building and Zoning Inspections and Permits (Copy),Effectiveness,399006,# of trade inspections per inspector per day (Copy),15,15,16,15,15,15,0,0,0,0,0,0
97184,Service 752: Community Outreach Services (Copy),Output,398984,# of clients receiving assistance with sheltering (Copy),240,300,400,550,400,210,0,0,0,0,0,0
97184,Service 752: Community Outreach Services (Copy),Outcome,399009,# of families housed through emergency services (Copy),220,200,225,250,250,121,0,0,0,0,0,0
97184,Service 752: Community Outreach Services (Copy),Effectiveness,399010,# of households at risk of homelessness served each year (Copy),278,200,200,200,0,0,0,0,0,0,0,0
97184,Service 752: Community Outreach Services (Copy),Output,399040,# of emergency responses per year (Copy),0,0,0,0,0,400,0,0,0,0,0,0
97186,Service 742: Promote Homeownership (Copy),Output,398994,# of incentives provided (Copy),824,850,775,775,800,657,0,0,0,0,0,0
97186,Service 742: Promote Homeownership (Copy),Outcome,398995,% of incentive recipients who are new city residents (Copy),0,21,23,24,27,25,0,0,0,0,0,0
97186,Service 742: Promote Homeownership (Copy),Efficiency,399018,# of days on average from complete application date to decision date (Copy),0,0,0,0,0,15,0,0,0,0,0,0
97186,Service 742: Promote Homeownership (Copy),Effectiveness,399019,% of incentives provided to Low & Moderate Income homebuyers (Copy),0,0,0,0,0,51,0,0,0,0,0,0
97187,Service 745: Housing Code Enforcement (Copy),Output,398992,# of property maintenance code enforcement inspections (Copy),275000,280000,240000,240000,220000,240000,0,0,0,0,0,0
97187,Service 745: Housing Code Enforcement (Copy),Effectiveness,398993,% of service requests closed on time (15 days) (Copy),96,99,90,90,90,90,0,0,0,0,0,0
97187,Service 745: Housing Code Enforcement (Copy),Efficiency,399021,% of interior notice reinspections completed on time (Copy),0,0,0,0,70,70,0,0,0,0,0,0
97187,Service 745: Housing Code Enforcement (Copy),Outcome,399022,# of interior notices abated (Copy),0,0,0,0,3000,3000,0,0,0,0,0,0
97187,Service 745: Housing Code Enforcement (Copy),Outcome,399023,# of structures released for demolition or stabilization (Copy),0,0,0,0,0,500,0,0,0,0,0,0
97188,Service 748: Affordable Housing (Copy),Efficiency,399028,Ratio of total development cost to city dollars contributed (Copy),0,0,0,0,0,6,0,0,0,0,0,0
97188,Service 748: Affordable Housing (Copy),Effectiveness,399029,City dollars contributed per affordable housing unit created (Copy),0,0,0,0,0,30000,0,0,0,0,0,0
97188,Service 748: Affordable Housing (Copy),Output,399030,City contribution to affordable housing creation (Copy),0,0,0,0,0,3000000,0,0,0,0,0,0
97188,Service 748: Affordable Housing (Copy),Outcome,399031,Total affordable housing units created (Copy),0,0,0,0,0,315,0,0,0,0,0,0
97189,Service 750: Housing Rehabilitation Services (Copy),Outcome,398988,% of homeowners still occupying unit after 5 years (Copy),95,95,85,85,85,90,0,0,0,0,0,0
97189,Service 750: Housing Rehabilitation Services (Copy),Output,399004,# of houses remediated for lead (Copy),80,80,85,62,50,80,0,0,0,0,0,0
97189,Service 750: Housing Rehabilitation Services (Copy),Efficiency,399035,Average value of rehab loans and grants closed (Copy),0,0,0,0,0,13000,0,0,0,0,0,0
97189,Service 750: Housing Rehabilitation Services (Copy),Effectiveness,399036,% of lead clearance tests passed on first attempt (Copy),0,0,0,0,0,96,0,0,0,0,0,0
97189,Service 750: Housing Rehabilitation Services (Copy),Effectiveness,399037,% of total rehab quality control inspections passed on first attempt (Copy),0,0,0,0,0,85,0,0,0,0,0,0
97189,Service 750: Housing Rehabilitation Services (Copy),Output,399038,# of rehab loans and grants closed (Copy),0,0,0,0,0,212,0,0,0,0,0,0
97190,Service 754: Summer Food Service Program (Copy),Efficiency,398980,Cost per meal (Copy),3,4,5,5,5,5,0,0,0,0,0,0
97190,Service 754: Summer Food Service Program (Copy),Output,398981,# of Meals Served (Copy),1500000,800075,1000000,1000000,750000,700000,0,0,0,0,0,0
97190,Service 754: Summer Food Service Program (Copy),Output,398982,# of Sites (Copy),500,400,400,400,400,350,0,0,0,0,0,0
97190,Service 754: Summer Food Service Program (Copy),Effectiveness,398983,% of unused meals (Copy),0,0,2,2,3.5,3.5,0,0,0,0,0,0
97191,Service 747: Register and License Properties and Contractors (Copy),Output,399007,# number of burglar alarm accounts created (Copy),40000,40000,10000,10000,10000,11000,0,0,0,0,0,0
97191,Service 747: Register and License Properties and Contractors (Copy),Efficiency,399024,% of property registrations issued on time (Copy),0,0,0,0,70,70,0,0,0,0,0,0
97191,Service 747: Register and License Properties and Contractors (Copy),Effectiveness,399025,% of all rental properties licensed (FY) (Copy),0,0,0,0,0,70,0,0,0,0,0,0
97191,Service 747: Register and License Properties and Contractors (Copy),Output,399026,# of rental properties licensed (FY) (Copy),0,0,0,0,0,45000,0,0,0,0,0,0
97191,Service 747: Register and License Properties and Contractors (Copy),Outcome,399027,% of properties receiving a license for 2 or more years   (Copy),0,0,0,0,0,100,0,0,0,0,0,0
99213,Service 649: Special Facilities Management (MOSS),Effectiveness,154163,% of City parkland actively maintained for public use [no longer used],0,85,90,90,90,90,0,0,0,0,0,0
99224,Service 652: Therapeutic Recreation (MOSS),Efficiency,390749,Overall attendance/registration % for TR programs/events,0,0,0,0,0,95,0,0,0,0,0,0
99809,Review and enhance the structural and organizational effectiveness of BPD,Output,408675,total # of officers budgeted for patrol,0,0,0,0,0,0,0,0,0,0,0,0
99809,Review and enhance the structural and organizational effectiveness of BPD,Output,408676,overtime expenditure by fiscal year,0,0,0,0,0,0,0,0,0,0,0,0
99809,Review and enhance the structural and organizational effectiveness of BPD,Output,408726,sworn strength,0,0,0,0,0,0,0,0,0,0,0,0
33794946,1011,1011,198016394,1011,808923406.2,1546243072,1633050245,1084531511,8036909925,7550023608,13693452.2,21198313.2,25599573.2,29723873.2,30220149.2,33318616.2
